date,price,open,high,low,vol.,change %,RSI_14,StochRSI,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,ATR_14,DI_Plus,DI_Minus,ADX_14,CCI_20,Williams_%R,OBV,RSI_Oversold,RSI_Overbought,MACD_Bullish,Above_SMA200,Trend_Bullish,Market_Regime,Return_5D
2024-06-20,10.73994,"10,588.16",10.73994,10.56923,2069999999.9999998,2.57%,51.79605758888257,0.7664257531794797,10.4734015,10.1358604,8.72051715,10.366500684594545,10.09533509809545,0.05521487449752627,0.06325828304834351,-0.008043408550817241,11.005146933171112,10.4734015,9.941656066828887,0.2221985714285717,26.645728723985577,44.02561415464928,28.465391615629034,48.83524659387428,-0.0,893021210000.0,False,False,False,True,False,Bear,-0.005496306310835974
2024-06-21,10.77136,"10,754.37",10.79292,10.70824,2670000000.0,0.29%,59.29614028836484,0.9204951784936757,10.467207,10.1704702,8.7336673,10.40505871463316,10.121845878562295,0.08188586815762555,0.06698380007019993,0.014902068087425627,10.98083873398319,10.467207,9.953575266016811,0.21040500000000037,29.937840966571194,46.976069960314625,28.7149392837166,72.98551405807802,-2.58262359099686,895691210000.0,False,False,True,True,False,Bear,-0.011460948292508988
2024-06-24,10.76785,"10,791.65",10.82421,10.66854,2420000000.0,-0.03%,59.10844951334718,0.9166395663621265,10.460635499999999,10.2069112,8.74632585,10.439610265620479,10.147179373520636,0.10156877352485161,0.07390079476113026,0.027667978763721346,10.953952702344234,10.460635499999999,9.967318297655764,0.21178357142857177,30.79828800965939,46.28545988660926,28.52997760004838,77.64189844389871,-6.50733171689198,893271210000.0,False,False,False,True,False,Bear,-0.039426626485324245
2024-06-25,10.67998,"10,780.64",10.79255,10.64511,2190000000.0,-0.82%,58.84471279208122,0.9112217907577985,10.455008,10.2379304,8.7588174,10.462502621275672,10.168073515735513,0.10882280167837699,0.08088519614457962,0.02793760553379737,10.934765289632447,10.455008,9.975250710367552,0.1961471428571431,26.889434316802962,48.81757863994225,29.919517323083674,69.19293660549944,-16.65281145364278,891081210000.0,False,False,False,True,False,Bear,-0.021885808774922855
2024-06-26,10.4867,"10,680.50",10.70692,10.4867,2480000000.0,-1.81%,47.832405689548544,0.7441679119708842,10.445510500000001,10.255287800000001,8.76956255,10.464807133535132,10.18056867198118,0.09784766360289687,0.08427768963624307,0.013569973966653798,10.914185828562896,10.445510500000001,9.976835171437106,0.19544142857142877,26.986528664049864,53.914216169988805,31.605627584364402,29.582068245550072,-38.9689412308047,888601210000.0,False,False,False,True,False,Bear,0.01863789371298874
2024-06-27,10.68091,"10,518.20",10.71553,10.5182,2370000000.0,1.85%,59.77010074306502,1.0,10.446708,10.273772200000002,8.7813406,10.485388358912738,10.200189900530937,0.10362637122349838,0.08814742595369414,0.015478945269804242,10.91777443414399,10.446708,9.975641565856009,0.19409285714285726,25.82342766716963,54.428660803003,33.78305771565349,53.87358406674935,-16.545433552707514,890971210000.0,False,False,False,True,False,Bear,0.017943227683783425
2024-06-28,10.64791,"10,738.78",10.80815,10.60783,3170000000.0,-0.31%,59.06236076100023,0.9843709304266285,10.445229000000001,10.290446600000001,8.7938477,10.500866610444858,10.217747551490508,0.10434044276415833,0.09138602931578699,0.012954413448371338,10.913421536868487,10.445229000000001,9.977036463131515,0.19446857142857152,29.17548189938882,53.102594616831205,34.933848000965874,68.17726216417267,-20.35561713428022,887801210000.0,False,False,False,True,False,Bear,0.019146480389109266
2024-07-01,10.34331,"10,714.07",10.74374,10.25436,2570000000.0,-2.86%,51.69952449644708,0.8217769225251381,10.4384365,10.3037168,8.80476475,10.485861218973918,10.222671569079116,0.07941226015055314,0.08899127548274022,-0.00957901533218708,10.908494414389118,10.4384365,9.968378585610882,0.21719857142857155,25.73320003420171,57.99465926505693,35.91914347341274,-2.836034598584367,-55.524766193280165,885231210000.0,False,False,False,True,False,Bear,0.050348486122914204
2024-07-02,10.44624,"10,354.95",10.44624,10.26455,2100000000.0,1.00%,58.37745581844255,0.9692461285648623,10.436683500000001,10.321679800000002,8.816926500000001,10.48208776954783,10.231438958526994,0.0671875898960117,0.08463053836539451,-0.01744294846938281,10.906329673306063,10.436683500000001,9.967037326693939,0.2142228571428571,26.090653258289077,53.70742084344734,36.31168101573586,-19.95217468470361,-43.64045722202987,887331210000.0,False,False,False,True,False,Bear,0.0335364686241173
2024-07-03,10.68215,"10,494.72",10.68853,10.48038,2490000000.0,2.26%,67.73782119081693,1.0,10.450767,10.3447134,8.8297435,10.50114131530518,10.249113901329856,0.07566321758950778,0.08283707421021717,-0.007173856620709393,10.932577613205947,10.450767,9.968956386794055,0.22038571428571427,33.213845854670375,55.13450444026706,33.63052659563151,47.481306229885575,-16.4022630181273,889821210000.0,False,False,False,True,False,Bear,0.005724503026076189
2024-07-04,10.87256,"10,715.32",10.89541,10.68375,2890000000.0,1.78%,69.87670098900622,1.0,10.466555000000001,10.3716728,8.8442964,10.536514523371354,10.273562767944371,0.09663080945661129,0.085595821259496,0.011034988197115292,10.982480961051833,10.466555000000001,9.95062903894817,0.22081714285714277,39.11704577801931,60.6726962192376,30.974125205700425,96.20961971178168,-2.6739845295074516,892711210000.0,False,False,True,True,False,Bear,0.013958994017968296
2024-07-05,10.85178,"10,909.45",10.94472,10.78083,2670000000.0,-0.19%,67.39710191954734,0.9168714039764384,10.490916,10.3948392,8.860153500000001,10.566539806859796,10.296237953515181,0.1102995402988558,0.09053656506736796,0.019762975231487845,11.031963568934266,10.490916,9.949868431065735,0.2188899999999999,38.90310201471063,61.67383486813334,28.79746549690532,96.13369519649962,-13.462541282809035,890041210000.0,False,False,False,True,False,Bear,0.019634566863685032
2024-07-08,10.86408,"10,901.90",10.96285,10.83458,2520000000.0,0.11%,63.42768744277045,0.7529529317711025,10.516572,10.419220399999999,8.87555385,10.594876968111244,10.318506269063606,0.12073288166757656,0.09657582838740969,0.024157053280166874,11.077957189746526,10.516572,9.955186810253474,0.20776071428571413,34.12064015952419,57.228611211386735,27.881250080269687,92.0568664955536,-13.940916597270267,892561210000.0,False,False,False,True,False,Bear,0.02533670591527315
2024-07-09,10.79657,"10,889.00",10.90064,10.77229,2380000000.0,-0.62%,59.3122798980731,0.520763946072115,10.542416,10.440710000000001,8.890937599999999,10.614085828291126,10.33725386635523,0.12214586556993545,0.10168983582391485,0.020456029746020607,11.105472671891638,10.542416,9.97935932810836,0.20377928571428555,30.35742452443299,57.59592836787706,28.019184519011848,68.62979631818465,-23.469632598907616,890181210000.0,False,False,False,True,False,Bear,0.03126085414163948
2024-07-10,10.7433,"10,817.56",10.82655,10.70898,2820000000.0,-0.49%,50.109732201175675,0.10330684109839319,10.572632500000001,10.461240600000002,8.9046518,10.626391939882447,10.353177244145222,0.11761146987440618,0.10487416263401311,0.01273730724039307,11.108745379699295,10.572632500000001,10.036519620300707,0.19298999999999975,25.986172488581946,57.03367309927242,28.933837032403382,47.50176626642804,-30.98844020381376,887361210000.0,False,False,False,True,False,Bear,0.036875075628531206
2024-07-11,11.02433,"10,832.87",11.02433,10.83287,3000000000.0,2.62%,57.10346454304989,0.420564990967501,10.6239535,10.4834148,8.91957755,10.664290802750786,10.379496960061095,0.13513692658161958,0.11092671542353441,0.024210211158085165,11.123696301767932,10.6239535,10.12421069823207,0.20701499999999978,29.22183002611964,52.648013774019134,29.395379711544283,94.16443306288545,-0.0,890361210000.0,False,False,False,True,False,Bear,0.011961724658096973
2024-07-12,11.06485,"11,035.13",11.11355,10.9951,2900000000.0,0.37%,58.17002453758214,0.46894757612360205,10.6746275,10.5030564,8.93337765,10.702439297726901,10.406373549862622,0.15056004022309288,0.11885338038344612,0.03170665983964677,11.133793654152669,10.6746275,10.21546134584733,0.20435642857142827,31.626814494283497,57.6157204324378,30.040401138426287,117.05645080840694,-5.668129284558734,893261210000.0,False,False,False,True,False,Bear,0.009751600789888792
2024-07-16,11.13934,"11,109.68",11.18812,11.10264,2520000000.0,0.67%,62.73001374539973,0.6758033247820668,10.723318500000001,10.5249284,8.94786305,10.744048888419577,10.435117332220951,0.16687011455503864,0.12845672721776463,0.03841338733727401,11.161210673168346,10.723318500000001,10.285426326831656,0.2026299999999997,34.52492579719549,61.07155194901337,29.955042444477005,135.55219785280394,-5.224040438656503,895781210000.0,False,False,False,True,False,Bear,-0.004471539606475838
2024-07-17,11.13408,"11,152.32",11.16932,11.04557,2490000000.0,-0.05%,70.02759525312148,1.0,10.760428,10.543436999999999,8.96246465,10.781194708570094,10.46252763291817,0.17732740795408475,0.13823086336502866,0.03909654458905609,11.205789650142068,10.760428,10.315066349857931,0.19573928571428553,35.74032514094917,59.52341854142717,29.360805277195976,113.89980594821007,-5.787354352295964,893291210000.0,False,True,False,True,False,Bear,-0.012799440995574063
2024-07-18,11.13946,"11,194.41",11.25211,11.10679,2720000000.0,0.05%,66.0625337153826,0.8009293704149891,10.793835,10.5606886,8.97706825,10.815315212515799,10.489074000254712,0.18392879272024132,0.1473704492360712,0.036558343484170114,11.248034009385085,10.793835,10.339635990614914,0.18977428571428565,39.65575646256456,62.5129853510185,28.41279202460847,114.26095952017832,-11.29040340766729,896011210000.0,False,False,False,True,False,Bear,-0.024056821425814112
2024-07-19,11.1562,"11,144.59",11.19335,11.08277,2730000000.0,0.15%,68.0100345113491,0.8987059637617464,10.814648,10.5784708,8.99117455,10.847780430371436,10.515235804166293,0.18834014781942088,0.15556438895274116,0.032775758866679716,11.2957978548517,10.814648,10.3334981451483,0.1833642857142857,37.434069572669536,62.14249542285067,28.107985397419352,95.30922368938825,-9.61262841393134,898741210000.0,False,False,False,True,False,Bear,-0.023733887882970928
2024-07-22,11.17275,"11,182.64",11.24553,11.1193,2560000000.0,0.15%,86.92702211774763,1.0,10.8347175,10.5951958,9.0046035,10.878729913193204,10.541020674591145,0.19097023916129352,0.16264555899445166,0.028324680166841865,11.341088928740254,10.8347175,10.328346071259746,0.15742499999999993,45.96973615553892,58.00131581932446,26.18232224677826,93.89638110148033,-8.035967434889972,901301210000.0,False,True,False,True,False,Bear,-0.039292027477568214
2024-07-23,11.08953,"11,185.98",11.18744,11.03915,2890000000.0,-0.74%,79.15114603442179,0.7887982493837544,10.8508015,10.612031400000001,9.01748345,10.89880611193671,10.562530844215022,0.184215920535566,0.16695963130267452,0.017256289232891492,11.368537738422514,10.8508015,10.333065261577485,0.15503928571428574,46.67710948837849,62.11697496026363,24.724001606009352,67.16920866488532,-21.066953468181904,898411210000.0,False,True,False,True,False,Bear,-0.03587618230889855
2024-07-24,10.99157,"11,092.63",11.12133,10.99157,3020000000.0,-0.88%,66.02514967578871,0.43228106986357234,10.866381,10.6264912,9.0307756,10.907640767942738,10.579355909147766,0.16901027579420536,0.16736976020098068,0.0016405155932246729,11.381218272002691,10.866381,10.35154372799731,0.14700142857142864,37.4563901225449,57.338121106694864,24.449850359644454,43.89995234706611,-45.840664367654405,895391210000.0,False,False,False,True,False,Bear,-0.032114611470426935
2024-07-25,10.87148,"10,989.16",11.01721,10.83843,2850000000.0,-1.09%,49.93967154507876,0.0,10.88562,10.639549200000001,9.042693100000001,10.904196885281525,10.590811755847854,0.14559114927839012,0.16301403801646258,-0.017422888738072462,11.368481707273661,10.88562,10.402758292726338,0.14453857142857146,27.87095881475033,55.83284738626373,25.293042270971227,6.128037989706581,-70.08082779445073,892541210000.0,False,False,False,True,False,Bear,-0.006750690798308923
2024-07-26,10.89142,"10,911.92",10.94813,10.8505,2410000000.0,0.18%,52.21635765884644,0.06155310068220991,10.8961455,10.656258000000001,9.05482555,10.902980039064238,10.602600314442055,0.1271743276574142,0.15584609594465293,-0.02867176828723872,11.369298422327764,10.8961455,10.422992577672234,0.13980571428571434,26.295164718384626,53.37969018229381,26.10402117709862,-0.9124248933137992,-66.40951521735131,894951210000.0,False,False,False,True,False,Bear,-0.03837424321162897
2024-07-29,10.73375,"10,827.98",10.87333,10.72876,2330000000.0,-1.45%,43.73190461991291,0.0,10.900437499999999,10.6674646,9.067527100000001,10.886862892486691,10.607743439365896,0.09871825000385748,0.14442052675649383,-0.045702276752636356,11.36559916453762,10.900437499999999,10.435275835462377,0.14226214285714306,24.930836935837707,55.87170565404908,27.032282600578444,-36.52572179287581,-95.43939756596022,892621210000.0,False,False,False,True,False,Bear,-0.07828950739489937
2024-07-30,10.69168,"10,756.17",10.83265,10.66605,2390000000.0,-0.39%,44.82887821808541,0.025395777618326554,10.917855999999999,10.678125599999998,9.07877155,10.868274045583197,10.611035069194685,0.07194259657154056,0.1299249407195032,-0.05798234414796263,11.316512582705128,10.917855999999999,10.51919941729487,0.14499428571428588,24.46106250492625,54.83959959013152,27.55648176204792,-60.51052552081867,-95.62672763880839,890231210000.0,False,False,False,True,False,Bear,-0.07580193196953144
2024-07-31,10.63858,"10,658.11",10.70357,10.56506,2470000000.0,-0.50%,44.83639375949192,0.025569768148781508,10.927473,10.684498000000001,9.09031125,10.846398422194321,10.6121152625596,0.045908764434296145,0.1131217054624618,-0.06721294102816565,11.285428388538785,10.927473,10.569517611461217,0.14649000000000015,24.211306476307456,56.11694606165209,27.722295373678218,-109.72221501342804,-89.29917764354872,887761210000.0,False,False,False,True,False,Bear,-0.05773984873921134
2024-08-01,10.79809,"10,751.99",10.88004,10.75199,2380000000.0,1.50%,37.32549019607842,0.0,10.933269999999998,10.6875882,9.10300535,10.841797620080577,10.619408389518048,0.037713155045464575,0.09803999537906236,-0.06032684033359778,11.278008426560973,10.933269999999998,10.588531573439024,0.14366357142857147,23.62811926673915,60.35529436331895,28.802118783891025,-52.36043877772435,-66.08252674477845,890141210000.0,False,False,False,True,False,Bear,-0.06478830978441563
2024-08-02,10.47347,"10,661.45",10.68614,10.41562,2180000000.0,-3.01%,24.869114397416368,0.0,10.9133155,10.6822662,9.114806199999999,10.806718799120523,10.613685315419302,0.004966701478197777,0.07942533659888945,-0.07445863512069167,11.314439831047963,10.9133155,10.512191168952036,0.16252214285714292,16.965160791276734,61.00531356166831,30.756508566422447,-141.40803999712895,-93.08419706153089,887961210000.0,True,False,False,True,False,Bear,-0.0540498994125157
2024-08-05,9.89341,"9,769.69",10.11777,9.73335,2800000000.0,-5.54%,12.966584827930618,0.0,10.865397,10.662229400000001,9.12460045,10.719737008728092,10.585439224618545,-0.06701854506570726,0.05013656026597011,-0.11715510533167736,11.473201577474565,10.865397,10.257592422525434,0.20658285714285732,10.76842221730468,67.86588570480184,33.959503482388996,-217.91285307971313,-89.46113935052283,885161210000.0,True,False,False,True,False,Bear,-0.006554868341653641
2024-08-06,9.88123,"10,161.67",10.19388,9.88123,2520000000.0,-0.12%,12.913462278505023,0.0,10.816254500000001,10.6418684,9.133431550000001,10.639879198373036,10.557823176594288,-0.12362512232870415,0.015384223747035257,-0.13900934607573942,11.566701197035918,10.816254500000001,10.065807802964084,0.22007571428571435,12.578463256152073,66.65238586720152,37.051149677507524,-158.79379719241538,-90.26310937870363,882641210000.0,True,False,False,True,False,Bear,0.0039853338096571544
2024-08-07,10.02431,"9,960.50",10.0764,9.90219,2460000000.0,1.45%,19.47788196782338,0.08869212214054115,10.7776415,10.626504,9.144339800000001,10.581253560432748,10.53690109123765,-0.1551523823230312,-0.018723097466978034,-0.13642928485605316,11.60761017415343,10.7776415,9.947672825846569,0.22363642857142857,9.73391122708733,64.30526588116547,40.71786504940369,-131.30925335177926,-80.75890436323718,885101210000.0,True,False,False,True,False,Bear,-0.019290105752914677
2024-08-08,10.0985,"10,016.80",10.14805,10.00612,2300000000.0,0.74%,21.93298093661106,0.12186305695465026,10.7454015,10.614940999999998,9.155987150000001,10.535277030867723,10.519708891581272,-0.17216681813256862,-0.04941184160009615,-0.12275497653247247,11.629327370525145,10.7454015,9.861475629474855,0.22587571428571426,11.90319581565083,66.19474679501361,43.910991235980624,-104.08933431090092,-75.85274239839175,887401210000.0,True,False,False,True,False,Bear,-0.011439322671683905
